"name","count","party","date","sample_articles"
"part","17","clegg","201407","35"
"services","17","clegg","201407","35"
"called","17","clegg","201407","35"
"said","634","cameron","201408","138"
"cameron","595","cameron","201408","138"
"would","382","cameron","201408","138"
"minister","333","cameron","201408","138"
"government","282","cameron","201408","138"
"britain","280","cameron","201408","138"
"people","264","cameron","201408","138"
"prime","264","cameron","201408","138"
"one","259","cameron","201408","138"
"iraq","245","cameron","201408","138"
"party","236","cameron","201408","138"
"us","232","cameron","201408","138"
"uk","223","cameron","201408","138"
"ukip","213","cameron","201408","138"
"also","212","cameron","201408","138"
"british","212","cameron","201408","138"
"eu","198","cameron","201408","138"
"isis","196","cameron","201408","138"
"david","195","cameron","201408","138"
"military","190","cameron","201408","138"
"last","169","cameron","201408","138"
"tory","164","cameron","201408","138"
"war","158","cameron","201408","138"
"labour","156","cameron","201408","138"
"may","152","cameron","201408","138"
"could","146","cameron","201408","138"
"carswell","143","cameron","201408","138"
"johnson","142","cameron","201408","138"
"new","141","cameron","201408","138"
"support","137","cameron","201408","138"
"time","130","cameron","201408","138"
"need","130","cameron","201408","138"
"tories","130","cameron","201408","138"
"first","129","cameron","201408","138"
"state","123","cameron","201408","138"
"israel","123","cameron","201408","138"
"foreign","121","cameron","201408","138"
"election","121","cameron","201408","138"
"conservative","120","cameron","201408","138"
"threat","120","cameron","201408","138"
"world","116","cameron","201408","138"
"think","116","cameron","201408","138"
"humanitarian","116","cameron","201408","138"
"forces","114","cameron","201408","138"
"scotland","114","cameron","201408","138"
"year","113","cameron","201408","138"
"get","113","cameron","201408","138"
"way","112","cameron","201408","138"
"two","112","cameron","201408","138"
"many","110","cameron","201408","138"
"secretary","110","cameron","201408","138"
"like","110","cameron","201408","138"
"political","106","cameron","201408","138"
"say","104","cameron","201408","138"
"help","104","cameron","201408","138"
"voters","104","cameron","201408","138"
"even","103","cameron","201408","138"
"made","103","cameron","201408","138"
"vote","102","cameron","201408","138"
"take","101","cameron","201408","138"
"years","99","cameron","201408","138"
"next","99","cameron","201408","138"
"right","98","cameron","201408","138"
"going","97","cameron","201408","138"
"former","95","cameron","201408","138"
"leader","95","cameron","201408","138"
"country","94","cameron","201408","138"
"clear","93","cameron","201408","138"
"international","93","cameron","201408","138"
"policy","93","cameron","201408","138"
"london","93","cameron","201408","138"
"back","92","cameron","201408","138"
"miliband","91","cameron","201408","138"
"security","91","cameron","201408","138"
"gaza","91","cameron","201408","138"
"much","90","cameron","201408","138"
"told","89","cameron","201408","138"
"august","88","cameron","201408","138"
"syria","87","cameron","201408","138"
"see","86","cameron","201408","138"
"make","86","cameron","201408","138"
"children","85","cameron","201408","138"
"europe","84","cameron","201408","138"
"week","83","cameron","201408","138"
"ukraine","83","cameron","201408","138"
"european","82","cameron","201408","138"
"well","82","cameron","201408","138"
"decision","82","cameron","201408","138"
"referendum","81","cameron","201408","138"
"public","81","cameron","201408","138"
"campaign","80","cameron","201408","138"
"islamic","80","cameron","201408","138"
"long","80","cameron","201408","138"
"mp","79","cameron","201408","138"
"crisis","79","cameron","201408","138"
"said","94","clegg","201408","27"
"clegg","72","clegg","201408","27"
"government","63","clegg","201408","27"
"party","61","clegg","201408","27"
"israel","57","clegg","201408","27"
"minister","55","clegg","201408","27"
"one","54","clegg","201408","27"
"cameron","53","clegg","201408","27"
"would","48","clegg","201408","27"
"rennard","44","clegg","201408","27"
"could","40","clegg","201408","27"
"new","39","clegg","201408","27"
"people","37","clegg","201408","27"
"prime","35","clegg","201408","27"
"state","35","clegg","201408","27"
"labour","34","clegg","201408","27"
"gaza","33","clegg","201408","27"
"time","32","clegg","201408","27"
"nick","32","clegg","201408","27"
"first","31","clegg","201408","27"
"liberal","31","clegg","201408","27"
"may","30","clegg","201408","27"
"support","29","clegg","201408","27"
"made","29","clegg","201408","27"
"britain","28","clegg","201408","27"
"children","28","clegg","201408","27"
"lib","28","clegg","201408","27"
"year","27","clegg","201408","27"
"also","27","clegg","201408","27"
"david","27","clegg","201408","27"
"election","26","clegg","201408","27"
"johnson","26","clegg","201408","27"
"eu","26","clegg","201408","27"
"british","25","clegg","201408","27"
"former","25","clegg","201408","27"
"last","25","clegg","201408","27"
"miliband","25","clegg","201408","27"
"women","24","clegg","201408","27"
"military","23","clegg","201408","27"
"schools","23","clegg","201408","27"
"say","23","clegg","201408","27"
"school","22","clegg","201408","27"
"secretary","22","clegg","201408","27"
"many","22","clegg","201408","27"
"week","22","clegg","201408","27"
"see","22","clegg","201408","27"
"world","22","clegg","201408","27"
"us","22","clegg","201408","27"
"leader","22","clegg","201408","27"
"war","21","clegg","201408","27"
"tory","21","clegg","201408","27"
"uk","21","clegg","201408","27"
"arms","20","clegg","201408","27"
"public","20","clegg","201408","27"
"way","20","clegg","201408","27"
"think","20","clegg","201408","27"
"threat","20","clegg","201408","27"
"deputy","20","clegg","201408","27"
"next","20","clegg","201408","27"
"four","19","clegg","201408","27"
"lord","19","clegg","201408","27"
"years","19","clegg","201408","27"
"money","19","clegg","201408","27"
"even","18","clegg","201408","27"
"licences","18","clegg","201408","27"
"three","18","clegg","201408","27"
"international","18","clegg","201408","27"
"according","18","clegg","201408","27"
"political","18","clegg","201408","27"
"meals","18","clegg","201408","27"
"told","17","clegg","201408","27"
"campaign","17","clegg","201408","27"
"dem","17","clegg","201408","27"
"debate","17","clegg","201408","27"
"tories","17","clegg","201408","27"
"take","17","clegg","201408","27"
"israeli","17","clegg","201408","27"
"4","17","clegg","201408","27"
"benefit","17","clegg","201408","27"
"point","17","clegg","201408","27"
"used","17","clegg","201408","27"
"tax","17","clegg","201408","27"
"likely","16","clegg","201408","27"
"hamas","16","clegg","201408","27"
"right","16","clegg","201408","27"
"says","16","clegg","201408","27"
"voters","16","clegg","201408","27"
"services","16","clegg","201408","27"
"private","16","clegg","201408","27"
"free","15","clegg","201408","27"
"much","15","clegg","201408","27"
"allegations","15","clegg","201408","27"
"ed","15","clegg","201408","27"
"come","15","clegg","201408","27"
"around","15","clegg","201408","27"
"leadership","15","clegg","201408","27"
"far","15","clegg","201408","27"
"two","15","clegg","201408","27"
"clear","15","clegg","201408","27"
"foreign","15","clegg","201408","27"
"scotland","1580","cameron","201409","221"                 
"said","1479","cameron","201409","221"
"would","1435","cameron","201409","221"
"cameron","1116","cameron","201409","221"
"scottish","904","cameron","201409","221"
"uk","856","cameron","201409","221"
"yes","843","cameron","201409","221"
"vote","785","cameron","201409","221"
"close","769","cameron","201409","221"
"post","748","cameron","201409","221"
"people","737","cameron","201409","221"
"expand","713","cameron","201409","221"
"us","700","cameron","201409","221"
"labour","695","cameron","201409","221"
"minister","677","cameron","201409","221"
"isis","653","cameron","201409","221"
"one","610","cameron","201409","221"
"party","574","cameron","201409","221"
"campaign","562","cameron","201409","221"
"government","542","cameron","201409","221"
"says","528","cameron","201409","221"
"syria","524","cameron","201409","221"
"prime","491","cameron","201409","221"
"also","479","cameron","201409","221"
"independence","472","cameron","201409","221"
"new","469","cameron","201409","221"
"could","461","cameron","201409","221"
"referendum","440","cameron","201409","221"
"english","439","cameron","201409","221"
"british","434","cameron","201409","221"
"david","429","cameron","201409","221"
"salmond","428","cameron","201409","221"
"strikes","423","cameron","201409","221"
"iraq","419","cameron","201409","221"
"september","419","cameron","201409","221"
"mps","388","cameron","201409","221"
"2014","367","cameron","201409","221"
"air","358","cameron","201409","221"
"time","357","cameron","201409","221"
"miliband","356","cameron","201409","221"
"first","350","cameron","201409","221"
"like","350","cameron","201409","221"
"last","341","cameron","201409","221"
"britain","334","cameron","201409","221"
"state","333","cameron","201409","221"
"country","323","cameron","201409","221"
"westminster","308","cameron","201409","221"
"together","303","cameron","201409","221"
"leader","301","cameron","201409","221"
"two","297","cameron","201409","221"
"tory","292","cameron","201409","221"
"union","291","cameron","201409","221"
"support","289","cameron","201409","221"
"united","289","cameron","201409","221"
"say","288","cameron","201409","221"
"england","288","cameron","201409","221"
"powers","288","cameron","201409","221"
"make","287","cameron","201409","221"
"political","287","cameron","201409","221"
"10","283","cameron","201409","221"
"parliament","283","cameron","201409","221"
"voters","279","cameron","201409","221"
"many","268","cameron","201409","221"
"next","267","cameron","201409","221"
"year","263","cameron","201409","221"
"made","263","cameron","201409","221"
"better","260","cameron","201409","221"
"even","259","cameron","201409","221"
"election","259","cameron","201409","221"
"think","256","cameron","201409","221"
"military","250","cameron","201409","221"
"president","248","cameron","201409","221"
"former","243","cameron","201409","221"
"way","242","cameron","201409","221"
"may","240","cameron","201409","221"
"back","236","cameron","201409","221"
"world","234","cameron","201409","221"
"clear","232","cameron","201409","221"
"take","230","cameron","201409","221"
"going","228","cameron","201409","221"
"three","228","cameron","201409","221"
"change","228","cameron","201409","221"
"told","227","cameron","201409","221"
"week","223","cameron","201409","221"
"obama","222","cameron","201409","221"
"well","222","cameron","201409","221"
"islamic","221","cameron","201409","221"
"want","220","cameron","201409","221"
"leaders","217","cameron","201409","221"
"alex","217","cameron","201409","221"
"tories","216","cameron","201409","221"
"devolution","214","cameron","201409","221"
"today","210","cameron","201409","221"
"see","208","cameron","201409","221"
"parties","207","cameron","201409","221"
"scotland","430","clegg","201409","48"
"would","294","clegg","201409","48"
"said","291","clegg","201409","48"
"scottish","240","clegg","201409","48"
"cameron","239","clegg","201409","48"
"vote","205","clegg","201409","48"
"uk","194","clegg","201409","48"
"yes","168","clegg","201409","48"
"labour","161","clegg","201409","48"
"clegg","157","clegg","201409","48"
"people","154","clegg","201409","48"
"minister","148","clegg","201409","48"
"english","139","clegg","201409","48"
"party","133","clegg","201409","48"
"miliband","124","clegg","201409","48"
"campaign","123","clegg","201409","48"
"independence","123","clegg","201409","48"
